,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
17603,Marco,-1.4262822666666668,-48.45865265,Vikings Burger,-1.427215883450428,-48.45992023958729,Burger Joint
17604,Marco,-1.4262822666666668,-48.45865265,Funakoshi Karatê Shotokan,-1.4287915174372627,-48.459093120299116,Martial Arts School
17605,Marco,-1.4262822666666668,-48.45865265,Espetinho Paraense,-1.4298149977950407,-48.4588655987094,Steakhouse
17606,Marco,-1.4262822666666668,-48.45865265,Tokio in Av. Rômulo Maiorana,-1.4299698238920056,-48.458346410265456,Japanese Restaurant
17607,Marco,-1.4262822666666668,-48.45865265,Familia Caranguejo,-1.4278509079464723,-48.460116779537,Restaurant
17608,Marco,-1.4262822666666668,-48.45865265,Beauty Spa,-1.4301459899425701,-48.460845035025116,Spa
17609,Marco,-1.4262822666666668,-48.45865265,Tokyo - Temakeria & Fresh Fish,-1.4299662179461003,-48.45835223627012,Japanese Restaurant
17610,Marco,-1.4262822666666668,-48.45865265,Personale - Farmácia Artesanal,-1.4247322447166508,-48.4582419652912,Pharmacy
17611,Marco,-1.4262822666666668,-48.45865265,Heisenberg Pub,-1.4287497736299295,-48.461474479017525,Pub
17612,Marco,-1.4262822666666668,-48.45865265,Mr. Pastel,-1.4297083269259403,-48.4581725716431,Pastelaria
17613,Marco,-1.4262822666666668,-48.45865265,Piscina Stada Hotels,-1.424582008166813,-48.45804630394005,Pool
17614,Marco,-1.4262822666666668,-48.45865265,Pará Clube,-1.428216146953076,-48.46242761157043,Water Park
17615,Marco,-1.4262822666666668,-48.45865265,Hangar Hotel,-1.4251171616619458,-48.45795212009475,Hotel
17616,Marco,-1.4262822666666668,-48.45865265,Domino's Pizza,-1.4291563535707756,-48.46124149752579,Pizza Place
17617,Marco,-1.4262822666666668,-48.45865265,Restaurante Brasileirinho,-1.4300143934647034,-48.45856343812593,Brazilian Restaurant
17618,Marco,-1.4262822666666668,-48.45865265,Bob's,-1.4223753350750359,-48.45700372909188,Fast Food Restaurant
17619,Marco,-1.4262822666666668,-48.45865265,Mariscada da Duque,-1.4278513217861473,-48.46042283300594,Restaurant
17620,Marco,-1.4262822666666668,-48.45865265,Tenda Sanduicheria,-1.4285845547881384,-48.4606907464661,Burger Joint
17621,Marco,-1.4262822666666668,-48.45865265,Super Pet,-1.4240139779352106,-48.456896396369025,Pet Store
17622,Marco,-1.4262822666666668,-48.45865265,Big Mengão,-1.4285568368213528,-48.46072349474658,Burger Joint
17623,Marco,-1.4262822666666668,-48.45865265,Panificadora Vilpan,-1.4267765975730662,-48.4596383251301,Bakery
17624,Marco,-1.4262822666666668,-48.45865265,Praça de Alimentação,-1.4223299031889356,-48.45684760883686,Food Court
17625,Marco,-1.4262822666666668,-48.45865265,Panquecaria Dom Carvalho,-1.4272858846219945,-48.4599360405249,Creperie
17626,Marco,-1.4262822666666668,-48.45865265,Stada Hotels,-1.4246025322588067,-48.45803668177044,Hotel
17627,Marco,-1.4262822666666668,-48.45865265,Tropical Beer Truck - Choperia Móvel,-1.4286222845737055,-48.460596011709704,Brewery
17628,Marco,-1.4262822666666668,-48.45865265,Studio Pilates - Dra. Flávia Leite,-1.4259906084580942,-48.45882509602693,Spa
17629,Marco,-1.4262822666666668,-48.45865265,Belém 24 horas conveniências,-1.4246860190554798,-48.45798924841426,Snack Place
17630,Marco,-1.4262822666666668,-48.45865265,Yamada Plaza,-1.4265957062694996,-48.45707203184259,Supermarket
17631,Marco,-1.4262822666666668,-48.45865265,Doutor Freitas - Belém,-1.4261787843921498,-48.45673051893597,Advertising Agency
17632,Marco,-1.4262822666666668,-48.45865265,Posto Chermont II,-1.4235638098455772,-48.45745725562769,Gas Station
17633,Marco,-1.4262822666666668,-48.45865265,Restaurante da Orminda,-1.426247,-48.455944,Bistro
17634,Marco,-1.4262822666666668,-48.45865265,Parada de ônibus,-1.4241813044471785,-48.460623891585854,Bus Station
17635,Marco,-1.430217875,-48.452809675,Thigana Studio Danca,-1.4291099785807393,-48.45252686811418,Music Venue
17636,Marco,-1.430217875,-48.452809675,Bosque Rodrigues Alves - Jardim Botânico da Amazônia,-1.4308419496448819,-48.455607891082764,Botanical Garden
17637,Marco,-1.430217875,-48.452809675,Arena Elite Soccer,-1.4286218569761715,-48.450572239900595,Soccer Stadium
17638,Marco,-1.430217875,-48.452809675,Empório Da Gelada,-1.432503164804757,-48.454634092840294,Beer Bar
17639,Marco,-1.430217875,-48.452809675,Praça Celso Sarub,-1.431312771680438,-48.45170880411052,Playground
17640,Marco,-1.430217875,-48.452809675,Tacacá da Flávia,-1.4311884497124672,-48.45126172214606,Food Truck
17641,Marco,-1.430217875,-48.452809675,Espetaria Nelore,-1.4319243887186373,-48.451639123116664,BBQ Joint
17642,Marco,-1.430217875,-48.452809675,Via Veneza - Pizzaria e Lanches,-1.4300092113472185,-48.44949340662401,Pizza Place
17643,Marco,-1.430217875,-48.452809675,Bombom de Alho,-1.4335082353932402,-48.45274509194559,Snack Place
17644,Marco,-1.430217875,-48.452809675,Padaria Sabor Do Bosque,-1.4323812032429932,-48.45483165609621,Bakery
17645,Marco,-1.430217875,-48.452809675,D'Rossi Grill,-1.4330266733665185,-48.45227751526372,BBQ Joint
17646,Marco,-1.430217875,-48.452809675,FRIOLA Sorvetes,-1.432757339558868,-48.452211726698785,Ice Cream Shop
17647,Marco,-1.430217875,-48.452809675,Lanchonete E Pizzaria Bom de boca,-1.4307013203763188,-48.45056936259829,Burger Joint
17648,Marco,-1.430217875,-48.452809675,Fazenda Show,-1.4321812044613746,-48.45068609091666,Other Nightlife
17649,Marco,-1.430217875,-48.452809675,Copa 70,-1.432616608056621,-48.452117514363486,Bar
17650,Marco,-1.430217875,-48.452809675,Pão do Bosque,-1.4328778369039934,-48.453210903680166,Bakery
17651,Marco,-1.430217875,-48.452809675,Panificadora Nunes,-1.4330768713478408,-48.45091284384766,Bakery
17652,Marco,-1.430217875,-48.452809675,Pizzaria Via Veneza,-1.4274159850398909,-48.449393381697455,Pizza Place
17653,Marco,-1.430217875,-48.452809675,Lanchonete e Pizzaria Altas horas,-1.4308220456043426,-48.45106827949224,Burger Joint
17654,Marco,-1.430217875,-48.452809675,Nossa Pizza,-1.4336804592317898,-48.45331461938542,Pizza Place
17655,Marco,-1.430217875,-48.452809675,bar e restaurante  copa 70,-1.4327173122784371,-48.45212897456611,Beer Garden
17656,Marco,-1.430217875,-48.452809675,Cantina Uepa-CCBS,-1.4282313280699193,-48.454159668392734,Snack Place
17657,Marco,-1.430217875,-48.452809675,Teatro Gabriel Hermes,-1.4290078899960978,-48.452829122543335,Theater
17658,Marco,-1.430217875,-48.452809675,Feijão Maravilha,-1.4327781146443843,-48.452533386636475,Bar
17659,Marco,-1.430217875,-48.452809675,Lanchonete do CCBS - UEPA,-1.4279725066840638,-48.45473515013884,Snack Place
17660,Marco,-1.4294891769644071,-48.466066278128174,Peixaria do Garcia,-1.4290466368847734,-48.467499420221934,Seafood Restaurant
17661,Marco,-1.4294891769644071,-48.466066278128174,Remanso do Peixe,-1.4323312252221592,-48.46463289626488,Seafood Restaurant
17662,Marco,-1.4294891769644071,-48.466066278128174,Tapioca do Oliveira,-1.4298989553285402,-48.46932346188275,Breakfast Spot
17663,Marco,-1.4294891769644071,-48.466066278128174,Kiiro Sushi & Bistrô,-1.429003490258132,-48.46914430913167,Japanese Restaurant
17664,Marco,-1.4294891769644071,-48.466066278128174,Carne de Sol do Picuí,-1.4328656266253528,-48.46519906241376,Northeastern Brazilian Restaurant
17665,Marco,-1.4294891769644071,-48.466066278128174,Clinica De Estetica Bella Forma,-1.431374474120534,-48.46301381419687,Spa
17666,Marco,-1.4294891769644071,-48.466066278128174,Subway,-1.432178653747238,-48.463130717446,Sandwich Place
17667,Marco,-1.4294891769644071,-48.466066278128174,Grill Mix,-1.4304221026619675,-48.469704483197255,Bar
17668,Marco,-1.4294891769644071,-48.466066278128174,Tacaca da duque,-1.4307595660367158,-48.46354166197134,Brazilian Restaurant
17669,Marco,-1.4294891769644071,-48.466066278128174,Tacacá do Renato,-1.432706636086266,-48.46358215120972,Brazilian Restaurant
17670,Marco,-1.4294891769644071,-48.466066278128174,Bolo da Vovó,-1.4327472229045612,-48.46589843546161,Cupcake Shop
17671,Marco,-1.4294891769644071,-48.466066278128174,Bolo da Vovó,-1.4272951325348633,-48.46543975942983,Bakery
17672,Marco,-1.4294891769644071,-48.466066278128174,Arena La Bombonera,-1.4321571787909593,-48.46649814823546,Soccer Field
